time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-12-18T19:26:27.619Z,41.8729,-119.6312,9.9,2.8,ml,5,221.22,0.146,,nn,nn00523262,2018-06-30T00:09:27.077Z,"68km ESE of Lakeview, Oregon",earthquake,,,,,reviewed,nn,nn
2015-12-18T18:45:00.900Z,35.8944,-96.7415,4.904,3.2,ml,,62,,0.94,us,us1000486b,2016-03-12T02:29:16.040Z,"10km SSE of Cushing, Oklahoma",earthquake,0.9,4.4,,,reviewed,tul,tul
2015-12-18T13:37:09.850Z,45.0363333,-111.8545,4.51,3.47,ml,39,61,0.237,0.26,mb,mb80115959,2016-03-12T02:29:15.040Z,"29km SSE of Virginia City, Montana",earthquake,0.37,1.2,0.287,24,reviewed,mb,mb
2015-12-18T12:46:34.900Z,33.02,-115.5405,2.83,2.6,ml,39,80,0.03926,0.24,ci,ci37286023,2016-03-12T03:06:16.112Z,"5km NNW of Brawley, CA",earthquake,0.23,0.4,0.165,64,reviewed,ci,ci
2015-12-18T08:06:07.100Z,36.1196,-97.636,5,3.3,ml,,98,,0.54,us,us10004832,2016-03-12T02:29:15.040Z,"18km NNW of Crescent, Oklahoma",earthquake,1.2,7.8,,,reviewed,tul,tul
2015-12-18T06:59:14.700Z,36.835,-97.52,5.085,2.7,ml,,73,,0.36,us,us1000482s,2016-03-12T02:29:15.040Z,"19km E of Medford, Oklahoma",earthquake,1.4,7.1,,,reviewed,tul,tul
2015-12-18T04:09:24.300Z,36.4971,-98.7304,6.519,3.6,ml,,119,,0.77,us,us1000482a,2016-03-12T02:29:15.040Z,"33km NW of Fairview, Oklahoma",earthquake,2.6,5.8,,,reviewed,tul,tul
2015-12-18T02:35:04.100Z,36.2926,-97.5186,6.634,3.4,ml,,53,,0.51,us,us10004820,2016-03-12T02:29:15.040Z,"20km W of Perry, Oklahoma",earthquake,0.8,7.8,,,reviewed,tul,tul
2015-12-18T02:06:59.800Z,35.9864,-96.8026,4.492,2.8,ml,,49,,0.41,us,us10004fxw,2016-03-12T02:29:15.040Z,"3km W of Cushing, Oklahoma",earthquake,1.2,6.6,,,reviewed,tul,tul
2015-12-18T02:03:25.100Z,35.9869,-96.799,5.563,3.7,ml,,50,,0.57,us,us1000481y,2016-03-12T02:29:15.040Z,"2km W of Cushing, Oklahoma",earthquake,1.8,0.7,,,reviewed,tul,tul
2015-12-18T00:21:00.930Z,33.2561667,-115.7183333,3.33,3.6,mw,68,50,0.097,0.19,ci,ci37285815,2016-03-12T05:00:07.689Z,"10km S of Bombay Beach, CA",earthquake,0.14,0.31,,4,reviewed,ci,ci
2015-12-17T22:29:55.710Z,32.965,-97.3421,5,3,mb_lg,,59,0.153,0.55,us,us1000481d,2016-03-12T02:29:15.040Z,"1km SSE of Haslet, Texas",earthquake,1.9,1.9,0.068,57,reviewed,us,us
2015-12-17T21:32:28.140Z,43.5442,-105.8762,0,3.7,ml,,31,1.011,0.95,us,us1000480t,2016-03-12T02:29:15.040Z,Wyoming,mining explosion,5,2,0.042,76,reviewed,us,us
2015-12-17T17:11:29.100Z,36.4977,-98.723,5,2.9,ml,,118,,0.66,us,us100047z6,2016-03-12T02:29:14.040Z,"33km NW of Fairview, Oklahoma",earthquake,2.5,7.4,,,reviewed,tul,tul
2015-12-17T16:01:57.100Z,36.7486,-98.0128,6.989,2.8,ml,,96,,0.86,us,us100047xp,2016-03-12T02:29:14.040Z,"25km WSW of Medford, Oklahoma",earthquake,1.5,3.9,,,reviewed,tul,tul
2015-12-17T15:56:06.300Z,36.2121,-97.5533,5.952,3.4,ml,,47,,0.6,us,us100047xn,2016-03-12T02:29:14.040Z,"25km WSW of Perry, Oklahoma",earthquake,1.6,6,,,reviewed,tul,tul
2015-12-17T06:10:44.731Z,40.3519,-116.0689,5.2,3.4,ml,7,75.45,0.615,,nn,nn00523098,2018-06-30T00:09:20.243Z,"40km S of Carlin, Nevada",earthquake,,,,,reviewed,nn,nn
2015-12-17T06:00:30.063Z,40.3692,-116.1027,0,3.2,ml,9,75.55,0.59,,nn,nn00523095,2018-06-30T00:09:20.045Z,"38km S of Carlin, Nevada",earthquake,,,,,reviewed,nn,nn
2015-12-17T05:56:11.400Z,35.9916,-97.2294,5.588,3.1,ml,,62,,0.74,us,us100047uy,2016-03-12T02:29:14.040Z,"5km NNE of Langston, Oklahoma",earthquake,1.3,6,,,reviewed,tul,tul
2015-12-17T01:11:10.800Z,36.8365,-97.5399,4.682,2.5,ml,,157,,0.72,us,us100047tj,2016-03-12T02:29:14.040Z,"17km E of Medford, Oklahoma",earthquake,1.2,6.5,,,reviewed,tul,tul
2015-12-17T00:17:50.670Z,37.3351667,-118.7418333,15.66,2.65,md,37,76,0.05315,0.06,nc,nc72568591,2018-06-30T00:09:19.718Z,"25km W of West Bishop, California",earthquake,0.25,0.61,0.204,34,reviewed,nc,nc
2015-12-16T22:17:25.100Z,35.9995,-97.3006,5.743,2.7,ml,,70,,0.57,us,us100047ss,2016-03-05T01:42:09.040Z,"7km NW of Langston, Oklahoma",earthquake,1.4,7.6,,,reviewed,tul,tul
2015-12-16T14:04:40.900Z,33.9915,-118.8125,6.11,2.55,ml,62,108,0.01372,0.26,ci,ci37285175,2016-03-11T06:41:44.163Z,"2km S of Malibu, CA",earthquake,0.34,0.47,0.156,103,reviewed,ci,ci
2015-12-16T13:00:42.100Z,36.5264,-98.9928,1.139,2.8,ml,,184,,0.21,us,us20004hjb,2016-03-05T01:42:09.040Z,"21km ENE of Mooreland, Oklahoma",earthquake,2.6,7.9,,,reviewed,tul,tul
2015-12-16T12:38:28.300Z,35.8176,-97.3955,5.48,2.5,ml,,47,,0.92,us,us20004hj9,2016-03-05T01:42:09.040Z,"7km SSE of Guthrie, Oklahoma",earthquake,1.4,4.8,,,reviewed,tul,tul
2015-12-16T10:21:13.600Z,36.8953,-97.7523,2.588,2.8,ml,,38,,0.41,us,us20004hiy,2016-03-05T01:42:09.040Z,"9km N of Medford, Oklahoma",earthquake,1.1,6.5,,,reviewed,tul,tul
2015-12-16T09:20:34.700Z,35.6173,-97.0863,5.801,3.4,ml,,51,,0.58,us,us20004hiq,2016-03-05T01:42:09.040Z,"11km ESE of Luther, Oklahoma",earthquake,1.3,6.2,,,reviewed,tul,tul
2015-12-16T09:07:25.400Z,35.6168,-97.0872,5.522,2.8,ml,,52,,0.45,us,us20004hip,2016-03-05T01:42:09.040Z,"11km ESE of Luther, Oklahoma",earthquake,0.8,4.1,,,reviewed,tul,tul
2015-12-15T22:56:07.900Z,36.2125,-97.5543,6.153,3.2,ml,,47,,0.58,us,us20004hg0,2016-03-05T01:42:08.040Z,"25km WSW of Perry, Oklahoma",earthquake,1.5,7.7,,,reviewed,tul,tul
2015-12-15T21:50:26.510Z,32.3931667,-115.2293333,11.78,3.33,ml,24,143,0.06918,0.29,ci,ci37502072,2016-03-12T01:14:10.805Z,"5km NW of Delta, B.C., MX",earthquake,0.79,0.96,0.105,22,reviewed,ci,ci
2015-12-15T20:42:07.600Z,36.5302,-98.5909,4.64,3.2,ml,,93,,0.98,us,us20004hee,2016-03-05T01:42:08.040Z,"28km W of Helena, Oklahoma",earthquake,2.4,6.2,,,reviewed,tul,tul
2015-12-15T16:56:03.460Z,38.2131667,-112.2818333,-0.3,2.54,ml,20,78,0.188,0.13,uu,uu60132292,2016-03-05T01:42:08.040Z,"6km WSW of Junction, Utah",earthquake,0.32,1.67,0.149,9,reviewed,uu,uu
2015-12-15T16:49:11.400Z,36.7654,-98.0543,6.29,3.3,ml,,76,,0.37,us,us20004hct,2016-03-05T01:42:08.040Z,"27km E of Cherokee, Oklahoma",earthquake,2.7,6.3,,,reviewed,tul,tul
2015-12-15T13:49:19.580Z,36.239,-120.8063333,6.49,3.01,ml,94,66,0.02342,0.08,nc,nc72568081,2017-02-08T21:33:29.610Z,"28km E of King City, California",earthquake,0.12,0.22,0.209,23,reviewed,nc,nc
2015-12-15T09:57:48.800Z,36.2129,-97.554,6.119,3.2,ml,,47,,0.59,us,us20004hai,2016-03-05T01:42:08.040Z,"25km WSW of Perry, Oklahoma",earthquake,0.8,7.6,,,reviewed,tul,tul
2015-12-15T02:46:51.727Z,41.855,-119.6363,10.1,2.8,ml,8,104.95,0.154,0.217,nn,nn00522777,2018-06-30T00:09:14.496Z,"69km ESE of Lakeview, Oregon",earthquake,,3.8,0.49,5,reviewed,nn,nn
2015-12-15T01:07:48.900Z,36.7462,-98.127,6.32,3.1,ml,,69,,0.26,us,us20004h8c,2016-03-05T01:42:07.040Z,"20km E of Cherokee, Oklahoma",earthquake,3.5,6.9,,,reviewed,tul,tul
2015-12-14T22:50:06.300Z,36.5721,-97.3885,5.649,2.7,ml,,53,,0.51,us,us20004h6d,2016-03-05T01:42:07.040Z,"13km SSW of Tonkawa, Oklahoma",earthquake,1.3,7.4,,,reviewed,tul,tul
2015-12-14T22:09:00.430Z,39.0408,-96.8855,2.87,2.5,mb_lg,,73,0.223,0.35,us,us20004h5q,2016-03-05T01:42:07.040Z,"4km WNW of Junction City, Kansas",earthquake,4.4,8.1,0.106,23,reviewed,us,us
2015-12-14T21:29:20.770Z,32.8423333,-116.2743333,9.34,2.66,ml,64,82,0.134,0.25,ci,ci37501768,2016-03-11T06:41:42.220Z,"24km E of Pine Valley, CA",earthquake,0.21,0.77,0.178,92,reviewed,ci,ci
2015-12-14T19:54:15.200Z,36.6108,-97.9345,6.126,2.6,ml,,133,,0.54,us,us20004h4s,2016-03-05T01:42:07.040Z,"24km NNW of Enid, Oklahoma",earthquake,1.3,5.3,,,reviewed,tul,tul
2015-12-14T18:15:26.400Z,36.3,-97.5219,4.745,2.7,ml,,54,,0.37,us,us20004h4c,2016-03-05T01:42:07.040Z,"21km W of Perry, Oklahoma",earthquake,1.7,6.8,,,reviewed,tul,tul
2015-12-14T12:35:03.200Z,29.2293,-97.5133,5,3,mb_lg,,152,0.453,0.41,us,us20004h1n,2016-03-05T01:42:06.040Z,"24km E of Nixon, Texas",earthquake,6.3,2,0.12,18,reviewed,us,us
2015-12-14T12:19:19.500Z,36.8985,-97.6546,5.483,2.5,ml,,60,,0.45,us,us10004qxx,2016-03-05T01:42:06.040Z,"12km NE of Medford, Oklahoma",earthquake,1.1,6.7,,,reviewed,tul,tul
2015-12-14T08:40:26.300Z,35.8928,-96.7408,4.565,2.5,ml,,84,,0.6,us,us20004h0q,2016-03-05T01:42:06.040Z,"10km SSE of Cushing, Oklahoma",earthquake,1.8,4.2,,,reviewed,tul,tul
2015-12-14T06:54:41.500Z,36.2836,-97.5096,6.583,3.2,ml,,50,,0.37,us,us20004h01,2016-03-05T01:42:06.040Z,"19km W of Perry, Oklahoma",earthquake,0.7,7.6,,,reviewed,tul,tul
2015-12-14T05:33:21.600Z,36.5475,-97.0661,4.013,2.7,ml,,80,,0.48,us,us20004gzm,2016-03-05T01:42:06.040Z,"14km S of McCord, Oklahoma",earthquake,1.7,7.6,,,reviewed,tul,tul
2015-12-13T21:00:07.500Z,36.2803,-97.5159,7.584,3,ml,,51,,0.4,us,us20004gxs,2016-03-05T01:42:05.040Z,"20km W of Perry, Oklahoma",earthquake,1,7.3,,,reviewed,tul,tul
2015-12-13T15:24:14.500Z,36.8675,-98.0032,5.778,3,ml,,101,,0.67,us,us20004gwd,2016-03-05T01:42:05.040Z,"24km WNW of Medford, Oklahoma",earthquake,1.6,4.2,,,reviewed,tul,tul
2015-12-13T10:38:26.090Z,36.6875,-83.7305,9.04,2.68,md,21,53,0.2046,0.16,se,se60021203,2019-10-10T15:26:41.290Z,"8km N of Middlesboro, Kentucky",earthquake,0.3,0.77,0.109,14,reviewed,se,se
2015-12-13T04:36:16.130Z,32.3981667,-115.2608333,5.19,2.97,ml,26,163,0.04299,0.35,ci,ci37501352,2016-03-11T19:36:18.050Z,"8km NW of Delta, B.C., MX",earthquake,0.72,1.29,0.179,44,reviewed,ci,ci
2015-12-13T02:25:54.200Z,36.3896,-96.7383,3.608,2.6,ml,,69,,0.42,us,us20004gul,2016-03-05T01:42:05.040Z,"8km NE of Pawnee, Oklahoma",earthquake,1.8,7.7,,,reviewed,tul,tul
2015-12-12T17:40:40.900Z,36.4466,-97.1198,6.667,3.4,ml,,60,,0.61,us,us20004grz,2016-03-05T01:42:04.040Z,"23km NE of Perry, Oklahoma",earthquake,1.3,5,,,reviewed,tul,tul
2015-12-12T12:39:57.900Z,36.28,-97.4563,8.016,3.1,ml,,42,,0.55,us,us20004gpy,2016-03-05T01:42:04.040Z,"15km W of Perry, Oklahoma",earthquake,1.4,3.8,,,reviewed,tul,tul
2015-12-12T11:30:56.030Z,37.487,-118.8023333,8.26,2.8,ml,37,116,0.06396,0.05,nc,nc72567171,2018-06-30T00:09:07.197Z,"23km SE of Mammoth Lakes, California",earthquake,0.26,0.7,0.283,8,reviewed,nc,nc
2015-12-12T09:21:59.880Z,31.7236667,-115.9913333,5.16,3.22,ml,27,161,0.5909,0.26,ci,ci37501160,2016-03-12T06:49:08.740Z,"54km E of Maneadero, B.C., MX",earthquake,0.65,31.61,0.165,69,reviewed,ci,ci
